4	158550001	158580000
4	161040001	161070000
4	161850001	161940000
4	162900001	162930000
4	163380001	163410000
4	167490001	167520000
4	168210001	168270000
4	171660001	171750000
4	176550001	176580000
4	187350001	187380000
4	187860001	187920000
4	189060001	189090000
4	189930001	189990000
4	190140001	190200000
4	190530001	190680000
4	190920001	191160000
5	1	120000
5	660001	870000
5	1020001	1050000
5	1170001	1200000
5	7170001	7200000
5	12810001	12840000
5	16950001	16980000
5	17490001	17610000
5	17700001	17730000
5	19080001	19440000
5	20820001	20850000
5	21450001	21510000
5	23670001	23700000
5	29520001	29550000
5	32100001	32160000
5	34170001	34200000
5	45930001	45960000
5	46020001	46080000
5	46140001	46170000
5	46230001	46350000
5	46410001	49530000
5	57300001	57330000
5	63720001	63750000
5	68370001	68430000
5	68850001	70650000
5	78660001	78720000
5	82590001	82620000
5	85260001	85290000
5	85440001	85500000
5	86640001	86670000
5	87270001	87300000
5	91620001	91680000
5	93870001	93900000
5	99780001	99840000
5	100740001	100770000
5	103830001	103860000
5	104400001	104490000
5	114300001	114360000
5	115560001	115590000
5	117450001	117480000
5	126060001	126090000
5	130620001	130650000
5	135090001	135150000
5	138780001	138870000
5	140550001	140580000
5	144090001	144120000
5	150180001	150240000
5	155130001	155190000
5	175380001	175560000
5	177150001	177360000
5	177420001	177450000
5	177990001	178020000
5	178110001	178140000
5	180360001	180450000
5	180570001	180600000
5	180720001	180930000
6	1	210000
6	240001	390000
6	2040001	2070000
6	7530001	7560000
6	13650001	13680000
6	15180001	15210000
6	23730001	23760000
6	26370001	26430000
6	26700001	26790000
6	29760001	29790000
6	29820001	29910000
6	29940001	29970000
6	31200001	31230000
6	31260001	31320000
6	31350001	31470000
6	31950001	32010000
6	32430001	32580000
6	32610001	32670000
6	34680001	34710000
6	35460001	35490000
6	35730001	35790000
6	36000001	36030000
6	37860001	37890000
6	37980001	38010000
6	42600001	42630000
6	48930001	48960000
6	49920001	49950000
6	53910001	53940000
6	57600001	57630000
6	57990001	58020000
6	58080001	58140000
6	58740001	58770000
6	58800001	61920000
6	62130001	62250000
6	64380001	64410000
6	65700001	65730000
6	66390001	66420000
6	71010001	71130000
6	71160001	71190000
6	74580001	74610000
6	77010001	77040000
6	77070001	77130000
6	77430001	77460000
6	78960001	79050000
6	79500001	79530000
6	81270001	81300000
6	89040001	89070000
6	94770001	94800000
6	95670001	95820000
6	98400001	98430000
6	98520001	98550000
6	103740001	103770000
6	111060001	111090000
6	128460001	128490000
6	134580001	134610000
6	141300001	141330000
6	157560001	157620000
6	157650001	157710000
6	161040001	161070000
6	161250001	161280000
6	162690001	163020000
6	165720001	165750000
6	167790001	167820000
6	167940001	168060000
6	170280001	170340000
6	170910001	171120000
7	1	420000
7	450001	480000
7	1470001	1500000
7	2460001	2490000
7	4500001	4530000
7	4620001	4650000
7	5190001	5220000
7	5940001	6000000
7	6780001	6870000
7	6900001	6930000
7	9450001	9480000
7	9780001	9810000
7	16350001	16380000
7	20730001	20760000
7	23070001	23100000
7	24030001	24060000
7	26130001	26160000
7	30360001	30390000
7	38280001	38400000
7	50280001	50310000
7	50370001	50400000
7	51570001	51600000
7	54360001	54390000
7	56430001	56460000
7	56490001	56520000
7	56760001	56820000
7	56880001	57150000
7	57270001	57300000
7	57390001	57420000
7	57480001	57510000
7	57540001	57570000
7	57630001	57690000
7	57750001	57780000
7	57870001	57930000
7	57960001	58020000
7	58050001	61050000
7	61080001	61800000
7	61860001	61980000
7	62010001	62040000
7	62100001	62130000
7	62160001	62190000
7	62220001	62250000
7	62280001	62310000
7	62340001	62370000
7	62400001	62430000
7	62670001	62820000
7	62850001	62910000
7	62940001	63120000
7	63150001	63180000
7	63210001	63240000
7	64020001	64050000
7	64560001	65160000
7	65250001	65310000
7	66420001	66450000
7	70410001	70440000
7	71670001	71700000
7	72270001	72300000
7	72420001	72660000
7	73170001	73200000
7	73620001	73650000
7	73800001	73830000
7	74040001	74070000
7	74160001	74190000
7	74220001	75060000
7	75120001	75150000
7	75810001	75840000
7	76050001	76170000
7	76230001	76290000
7	76590001	76710000
7	80940001	80970000
7	81630001	81660000
7	84030001	84120000
7	85470001	85500000
7	86220001	86250000
7	89310001	89340000
7	89520001	89550000
7	91020001	91050000
7	91200001	91230000
7	97230001	97260000
7	97380001	97410000
7	100320001	100350000
7	100530001	100680000
7	100770001	100800000
7	100980001	101010000
7	101280001	101340000
7	101970001	102000000
7	102120001	102330000
7	102420001	102450000
7	102840001	102870000
7	104970001	105000000
7	109440001	109470000
7	110160001	110190000
7	111090001	111270000
7	114060001	114090000
7	118350001	118380000
7	126030001	126060000
7	130140001	130260000
7	133770001	133800000
7	139380001	139410000
7	141750001	141810000
7	142020001	142110000
7	142260001	142500000
7	143220001	143580000
7	143880001	144090000
7	146220001	146250000
7	150300001	150330000
7	152100001	152130000
7	154260001	154410000
7	158100001	158160000
7	158700001	158730000
7	159090001	159150000
8	1	150000
8	570001	600000
8	2130001	2220000
8	2250001	2340000
8	3780001	3810000
8	5580001	5610000
8	6840001	6870000
8	6990001	8100000
8	11910001	12480000
8	15390001	15420000
8	19980001	20010000
8	21630001	21660000
8	24150001	24180000
8	24510001	24750000
8	24780001	24810000
8	24840001	25260000
8	25560001	25590000
8	38070001	39390000
8	40770001	40800000
8	43080001	43110000
8	43440001	43530000
8	43590001	43680000
8	43740001	46920000
8	47010001	47040000
8	47130001	47160000
8	47370001	47460000
8	48180001	48210000
8	48900001	48930000
8	51030001	51060000
8	58110001	58140000
8	60630001	60660000
8	64710001	64740000
8	72300001	72330000
8	75360001	75390000
8	81180001	81210000
8	82710001	82740000
8	83790001	83820000
8	84750001	84780000
8	86550001	86850000
8	88320001	88350000
8	92130001	92190000
8	112320001	112350000
8	113970001	114000000
8	115050001	115080000
8	115620001	115650000
8	135060001	135090000
8	137310001	137340000
8	142740001	142830000
8	144150001	144180000
8	144450001	144480000
8	144630001	144660000
8	144690001	144720000
8	145170001	145230000
8	145290001	145500000
8	145860001	145890000
8	146280001	146370000
9	1	210000
9	2670001	2700000
9	10380001	10560000
9	11580001	11610000
9	11700001	11730000
9	11790001	11910000
9	11970001	12030000
9	15810001	15840000
9	17250001	17280000
9	19080001	19110000
9	21780001	21810000
9	23340001	23400000
9	28620001	28770000
9	29070001	29100000
9	32100001	32130000
9	36060001	36090000
9	36540001	36570000
9	37230001	37260000
9	38790001	39030000
9	39060001	39120000
9	39180001	44100000
9	44130001	44160000
9	44190001	44880000
9	44910001	66240000
9	66300001	66450000
9	66480001	68160000
9	68190001	68220000
9	68280001	68310000
9	68520001	70950000
9	71730001	71760000
9	72090001	72120000
9	72630001	72660000
9	73320001	73350000
9	75960001	75990000
9	84540001	84570000
9	90510001	90570000
9	90720001	90780000
9	92340001	92430000
9	92520001	92670000
9	97080001	97110000
9	99660001	99690000
9	104700001	104730000
9	113010001	113040000
9	115800001	115860000
9	128580001	128610000
9	130170001	130200000
9	131400001	131430000
9	131520001	131550000
9	132150001	132210000
9	133080001	133230000
9	134250001	134280000
9	134880001	134910000
9	135930001	135960000
9	136410001	136440000
9	137040001	137100000
9	138930001	138960000
9	139170001	139230000
9	139560001	139590000
9	140040001	140100000
9	140160001	140190000
9	140970001	141000000
9	141030001	141240000
10	1	90000
10	270001	300000
10	17760001	18240000
10	18840001	18870000
10	20850001	20880000
10	21840001	21900000
10	26910001	26940000
10	27120001	27150000
10	27630001	27660000
10	31620001	31650000
10	37440001	37500000
10	38760001	38880000
10	38970001	39000000
10	39030001	42360000
10	42420001	42930000
10	46170001	46200000
10	46260001	48300000
10	48660001	49380000
10	51090001	51480000
10	51600001	51720000
10	51840001	51990000
10	54780001	54810000
10	58890001	58950000
10	67290001	67320000
10	68160001	68250000
10	68340001	68370000
10	69480001	69510000
10	71280001	71310000
10	76200001	76230000
10	78240001	78270000
10	81270001	81300000
10	81450001	81630000
10	81990001	82020000
10	85140001	85200000
10	88980001	89130000
10	89190001	89250000
10	89670001	89700000
10	90930001	90960000
10	94140001	94170000
10	94650001	94680000
10	99030001	99060000
10	100680001	100710000
10	110310001	110340000
10	114090001	114120000
10	124320001	124380000
10	125880001	125910000
10	126450001	126480000
10	128610001	128760000
10	133380001	133440000
10	133590001	133650000
10	133680001	133740000
10	135240001	135270000
10	135450001	135540000
11	1	180000
11	390001	420000
11	990001	1020000
11	1170001	1230000
11	1350001	1380000
11	2040001	2100000
11	2640001	2670000
11	3270001	3360000
11	3660001	3690000
11	4230001	4380000
11	4950001	4980000
11	5760001	5820000
11	5880001	5940000
11	7800001	7830000
11	11940001	11970000
11	18930001	18990000
11	22590001	22620000
11	28200001	28230000
11	28980001	29010000
11	33030001	33090000
11	35250001	35280000
11	40890001	41010000
11	42810001	42840000
11	47040001	47070000
11	47370001	47400000
11	48720001	48750000
11	48780001	48870000
11	48900001	48990000
11	50070001	50100000
11	50310001	50400000
11	50460001	50580000
11	50700001	50760000
11	50790001	51240000
11	51330001	51360000
11	51570001	54810000
11	54840001	54900000
11	54930001	55050000
11	55350001	55470000
11	56670001	56730000
11	56850001	56880000
11	58590001	58650000
11	58800001	58860000
11	60180001	60210000
11	60960001	61020000
11	62910001	62940000
11	63180001	63210000
11	64560001	64590000
11	65760001	65910000
11	66840001	66870000
11	66930001	66960000
11	67500001	67740000
11	68250001	68280000
11	69090001	69150000
11	69720001	69780000
11	73170001	73200000
11	75630001	75660000
11	77040001	77070000
11	85110001	85140000
11	87690001	87750000
11	89460001	89850000
11	90840001	90930000
11	92670001	92700000
11	93690001	93720000
11	93960001	93990000
11	96300001	96420000
11	99000001	99030000
11	99630001	99660000
11	100440001	100470000
11	103080001	103110000
11	104250001	104280000
11	107220001	107250000
11	107760001	107790000
11	114480001	114510000
11	117000001	117030000
11	120900001	120930000
11	129030001	129060000
11	134160001	134220000
11	134790001	135030000
12	1	210000
12	930001	960000
12	2070001	2100000
12	7020001	7050000
12	7200001	7230000
12	7980001	8130000
12	8340001	8400000
12	8550001	8580000
12	9420001	9450000
12	9570001	9600000
12	9630001	9750000
12	10560001	10590000
12	11220001	11250000
12	11460001	11550000
12	19470001	19500000
12	27030001	27090000
12	33300001	33330000
12	33360001	33420000
12	34470001	34530000
12	34590001	34620000
12	34680001	34740000
12	34800001	37860000
12	38010001	38040000
12	38100001	38130000
12	38220001	38250000
12	38280001	38370000
12	38400001	38430000
12	40860001	40890000
12	41790001	41820000
12	42690001	42720000
12	43020001	43050000
12	46980001	47010000
12	49530001	49560000
12	53370001	53400000
12	55650001	55680000
12	57330001	57360000
12	58710001	58740000
12	59940001	59970000
12	61290001	61320000
12	62640001	62670000
12	62730001	62760000
12	70860001	70890000
12	71490001	71520000
12	72180001	72270000
12	73770001	73800000
12	82080001	82110000
12	84690001	84720000
12	86940001	86970000
12	90480001	90510000
12	91140001	91170000
12	95940001	95970000
12	96750001	96780000
12	101520001	101550000
12	109380001	109440000
12	118380001	118410000
12	120660001	120690000
12	121350001	121380000
12	121980001	122040000
12	122520001	122580000
12	123180001	123210000
12	125520001	125550000
12	131790001	131820000
12	132060001	132090000
12	132120001	132150000
12	132690001	132810000
12	133500001	133680000
12	133830001	133860000
13	1	19140000
13	19320001	19380000
13	21090001	21180000
13	26640001	26670000
13	28800001	28860000
13	30360001	30390000
13	32520001	32550000
13	38070001	38100000
13	43590001	43620000
13	46590001	46620000
13	47010001	47040000
13	51030001	51060000
13	52830001	52860000
13	53070001	53130000
13	57270001	57300000
13	57690001	57960000
13	63630001	63660000
13	63690001	63720000
13	64290001	64410000
13	64890001	64920000
13	69300001	69330000
13	71400001	71430000
13	72150001	72180000
13	74700001	74730000
13	76950001	77010000
13	77040001	77100000
13	79890001	79920000
13	83100001	83130000
13	83160001	83190000
13	84090001	84150000
13	86190001	86220000
13	86760001	86910000
13	87180001	87210000
13	99240001	99270000
13	104640001	104670000
13	112350001	112500000
13	112920001	112980000
13	114330001	114420000
13	114630001	114750000
13	115110001	115170000
14	1	18990000
14	19140001	20430000
14	20550001	20580000
14	21360001	21420000
14	22320001	22410000
14	22440001	22980000
14	27810001	27870000
14	27930001	28020000
14	28050001	28080000
14	34800001	34830000
14	35580001	35640000
14	40590001	40620000
14	41130001	41160000
14	41430001	41490000
14	41610001	41670000
14	42390001	42420000
14	43590001	43620000
14	44310001	44340000
14	44490001	44550000
14	47310001	47340000
14	48450001	48510000
14	56100001	56130000
14	71490001	71520000
14	73980001	74040000
14	85290001	85320000
14	86550001	86580000
14	89880001	89910000
14	96780001	96810000
14	96990001	97020000
14	101400001	101460000
14	105300001	105330000
14	106020001	106230000
14	106320001	106740000
14	106770001	106830000
14	106860001	106950000
14	107010001	107040000
14	107100001	107190000
14	107280001	107370000
15	1	20010000
15	20160001	22740000
15	22800001	22830000
15	23100001	23130000
15	23280001	23610000
15	24450001	24540000
15	24570001	24780000
15	25440001	25470000
15	28530001	28980000
15	29160001	29220000
15	30360001	30990000
15	31980001	32910000
15	34680001	34860000
15	39510001	39600000
15	41430001	41460000
15	41940001	41970000
15	42540001	42570000
15	43140001	43170000
15	43860001	43890000
15	43950001	44010000
15	45990001	46110000
15	51840001	51870000
15	56490001	56520000
15	56790001	56820000
15	58320001	58350000
15	59820001	59850000
15	62250001	62280000
15	64020001	64050000
15	64830001	64860000
15	64890001	64920000
15	66060001	66090000
15	67620001	67650000
15	68400001	68460000
15	69180001	69210000
15	69480001	69510000
15	72930001	72960000
15	74370001	74400000
15	75540001	75600000
15	76260001	76290000
15	76860001	76920000
15	77040001	77070000
15	77490001	77520000
15	78000001	78030000
15	82590001	83220000
15	84750001	84780000
15	84840001	84930000
15	84960001	85080000
15	85740001	85800000
15	90660001	90690000
15	90990001	91020000
15	97800001	97830000
15	100110001	100140000
15	100320001	100350000
15	100410001	100440000
15	102210001	102240000
15	102420001	102540000
16	1	90000
16	720001	780000
16	1200001	1230000
16	1260001	1320000
16	2220001	2250000
16	2580001	2640000
16	2670001	2730000
16	8640001	8700000
16	8880001	8910000
16	11670001	11700000
16	13050001	13110000
16	13140001	13320000
16	13350001	13380000
16	13440001	13470000
16	13500001	13590000
16	13650001	13740000
16	13770001	13800000
16	13830001	13890000
16	13920001	13980000
16	14100001	14250000
16	14280001	14310000
16	14790001	14910000
16	14970001	15150000
16	15210001	15240000
16	15270001	15480000
16	16320001	16860000
16	17460001	17490000
16	18180001	18780000
16	18900001	19080000
16	20550001	20580000
16	21360001	21600000
16	21750001	22710000
16	25320001	25350000
16	28350001	28500000
16	28590001	28830000
16	29040001	29070000
16	29370001	29580000
16	30210001	30330000
16	30480001	30510000
16	31050001	31080000
16	31320001	31350000
16	31620001	31650000
16	31740001	31770000
16	32010001	32070000
16	32130001	33810000
16	33840001	33900000
16	33930001	34200000
16	35040001	35070000
16	35220001	35250000
16	35280001	46380000
16	47130001	47160000
16	55800001	55860000
16	57300001	57330000
16	60090001	60120000
16	68430001	68910000
16	69990001	70230000
16	71910001	71940000
16	72090001	72120000
16	74370001	74460000
16	75540001	75570000
16	76530001	76560000
16	77190001	77220000
16	80970001	81000000
16	85410001	85440000
16	87870001	87900000
16	88380001	88440000
16	88950001	88980000
16	89400001	89430000
16	89670001	89700000
16	90180001	90360000
17	60001	90000
17	300001	390000
17	960001	990000
17	1140001	1170000
17	1230001	1290000
17	1890001	1920000
17	2940001	2970000
17	4230001	4260000
17	4350001	4380000
17	4740001	4770000
17	4800001	4830000
17	8490001	8520000
17	10890001	10920000
17	12330001	12360000
17	15030001	15060000
17	16650001	16740000
17	18270001	18300000
17	18330001	18480000
17	18510001	18540000
17	18600001	18630000
17	18720001	18750000
17	18930001	19140000
17	19740001	19800000
17	20340001	20460000
17	21540001	21690000
17	21900001	21930000
17	22230001	25290000
17	25470001	25500000
17	28050001	28080000
17	28770001	28800000
17	28980001	29010000
17	29520001	29550000
17	34440001	34800000
17	35310001	35370000
17	36240001	36420000
17	36780001	36810000
17	36990001	37020000
17	37980001	38010000
17	39420001	39450000
17	41070001	41100000
17	41370001	41430000
17	41460001	41520000
17	43590001	43680000
17	44370001	44790000
17	45600001	45630000
17	46380001	46410000
17	47340001	47370000
17	50100001	50130000
17	51840001	51870000
17	52140001	52170000
17	57660001	57690000
17	57960001	57990000
17	58050001	58110000
17	58170001	58200000
17	59700001	59730000
17	59760001	59790000
17	61350001	61380000
17	62400001	62460000
17	62880001	62910000
17	64080001	64110000
17	73170001	73200000
17	73320001	73440000
17	74340001	74370000
17	75690001	75720000
17	76740001	76770000
17	77460001	77520000
17	77550001	77640000
17	77970001	78000000
17	78690001	78720000
17	79710001	79770000
17	80700001	80730000
17	81120001	81210000
18	1	150000
18	11610001	11640000
18	12180001	12210000
18	14250001	14310000
18	14430001	14460000
18	14550001	14730000
18	15090001	15120000
18	15390001	18540000
18	20220001	20250000
18	26250001	26280000
18	29640001	29670000
18	38250001	38280000
18	44430001	44580000
18	50940001	50970000
18	52080001	52200000
18	63000001	63030000
18	63540001	63570000
18	63720001	63750000
18	64950001	64980000
18	66720001	66780000
18	70620001	70650000
18	72270001	72330000
18	75720001	75780000
18	77370001	77400000
18	78000001	78090000
19	1	240000
19	390001	420000
19	540001	570000
19	600001	630000
19	690001	720000
19	810001	840000
19	900001	960000
19	1170001	1200000
19	1230001	1260000
19	1530001	1560000
19	1740001	1770000
19	1920001	1950000
19	2340001	2370000
19	2910001	2940000
19	3060001	3090000
19	3150001	3180000
19	3360001	3390000
19	3420001	3480000
19	3870001	3900000
19	4050001	4080000
19	4140001	4200000
19	4260001	4290000
19	4440001	4470000
19	4740001	4770000
19	4890001	4920000
19	4980001	5010000
19	5460001	5490000
19	5550001	5580000
19	5730001	5760000
19	6150001	6180000
19	6510001	6540000
19	6690001	6720000
19	7020001	7080000
19	7290001	7410000
19	7500001	7530000
19	7650001	7680000
19	8250001	8280000
19	8340001	8370000
19	8580001	8640000
19	8670001	8730000
19	8850001	8910000
19	9090001	9120000
19	9270001	9300000
19	11670001	11700000
19	12150001	12180000
19	13080001	13110000
19	13290001	13320000
19	13710001	13740000
19	14100001	14130000
19	14340001	14370000
19	15030001	15060000
19	16410001	16440000
19	17460001	17490000
19	18060001	18090000
19	18270001	18300000
19	19050001	19080000
19	20190001	20220000
19	20490001	20730000
19	21060001	21090000
19	21720001	21780000
19	24060001	24090000
19	24390001	24420000
19	24480001	27750000
19	27900001	28110000
19	28980001	29100000
19	30420001	30450000
19	30480001	30510000
19	35640001	35670000
19	35850001	35880000
19	36750001	36810000
19	36840001	36870000
19	37740001	37800000
19	38700001	38730000
19	39480001	39510000
19	39690001	39720000
19	39810001	39840000
19	40050001	40080000
19	40350001	40410000
19	41340001	41400000
19	41610001	41640000
19	42420001	42450000
19	43290001	43650000
19	43680001	43770000
19	44910001	44940000
19	45240001	45270000
19	45810001	45840000
19	46110001	46170000
19	46260001	46290000
19	47310001	47340000
19	47610001	47640000
19	47760001	47790000
19	47820001	47850000
19	47910001	47940000
19	48210001	48240000
19	48270001	48300000
19	48330001	48360000
19	48390001	48480000
19	49290001	49320000
19	49920001	49950000
19	50010001	50040000
19	50100001	50130000
19	50580001	50640000
19	50670001	50700000
19	50790001	50820000
19	51000001	51030000
19	51060001	51090000
19	51210001	51240000
19	52110001	52170000
19	53010001	53040000
19	53310001	53370000
19	53940001	54000000
19	54330001	54360000
19	54390001	54420000
19	54720001	54750000
19	54780001	54810000
19	55080001	55110000
19	55230001	55380000
19	55620001	55650000
19	56010001	56040000
19	56250001	56310000
19	56670001	56700000
19	59040001	59130000
20	1	60000
20	360001	390000
20	1560001	1590000
20	3810001	3840000
20	6480001	6540000
20	6570001	6630000
20	7140001	7170000
20	7200001	7440000
20	7470001	8010000
20	8040001	8220000
20	8250001	8430000
20	8460001	8580000
20	15030001	15060000
20	25680001	25710000
20	25740001	25830000
20	25980001	26070000
20	26190001	26220000
20	26280001	29400000
20	29670001	29850000
20	30210001	30240000
20	33240001	33270000
20	34890001	34950000
20	36990001	37020000
20	45780001	45810000
20	47130001	47160000
20	47790001	47820000
20	48270001	48300000
20	49230001	49260000
20	50430001	50460000
20	52080001	52110000
20	52470001	52500000
20	53430001	53460000
20	54420001	54450000
20	58440001	58500000
20	60510001	60540000
20	61080001	61140000
20	61200001	61260000
20	62910001	63030000
21	1	11040000
21	11070001	14340000
21	14430001	14580000
